,Longitude,Latitude,Dataset,Obj. Id,Swth Wdth(ft),Distance(ft),Duration(s),Track(deg),Elevation(ft),Pass Num,Moisture(%),Crop Flw(M)(lb/s),Speed(mph),Crop Flw(V)(bu/h),Yld Mass(Wet)(lb/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Vol(Dry)(bu/ac),Prod(ac/h),Date,Plot
9435,-93.5314671,44.0778543,harvest_1_Corn_2022_10_15_003,251,14.99,5.709,1.0,90.0,1157.1,2,18.76,28.44,3.898,1828.5,14475.0,13917.0,258.49,248.52,7.074,10/15/2022,-1
9436,-93.5314453,44.0778543,harvest_1_Corn_2022_10_15_003,252,14.99,5.709,1.0,90.0,1156.8,2,18.77,28.65,3.866,1841.9,14582.0,14018.0,260.39,250.32,7.074,10/15/2022,-1
9437,-93.5314236,44.0778543,harvest_1_Corn_2022_10_15_003,253,14.99,5.676,1.0,90.0,1156.5,2,18.64,28.41,3.86,1826.5,14543.0,14003.0,259.7,250.05,7.033,10/15/2022,-1
9438,-93.531402,44.0778542,harvest_1_Corn_2022_10_15_003,254,14.99,5.676,1.0,90.0,1156.3,2,18.45,27.8,3.888,1786.8,14227.0,13730.0,254.06,245.19,7.033,10/15/2022,-1
9439,-93.5313804,44.0778543,harvest_1_Corn_2022_10_15_003,255,14.99,5.676,1.0,90.0,1156.0,2,18.32,27.11,3.896,1742.5,13874.0,13412.0,247.76,239.5,7.033,10/15/2022,-1
9440,-93.5313587,44.0778544,harvest_1_Corn_2022_10_15_003,256,14.99,5.709,1.0,90.0,1155.7,2,18.21,26.96,3.89,1733.1,13720.0,13280.0,245.0,237.15,7.074,10/15/2022,-1
9441,-93.531337,44.0778544,harvest_1_Corn_2022_10_15_003,257,14.99,5.676,1.0,91.0,1155.4,2,18.13,27.55,3.87,1771.4,14104.0,13665.0,251.86,244.03,7.033,10/15/2022,-1
9442,-93.5313155,44.0778543,harvest_1_Corn_2022_10_15_003,258,14.99,5.643,1.0,91.0,1155.2,2,18.1,28.41,3.858,1826.5,14628.0,14178.0,261.21,253.17,6.992,10/15/2022,-1
9443,-93.531294,44.0778543,harvest_1_Corn_2022_10_15_003,259,14.99,5.643,1.0,90.0,1154.9,2,18.1,28.86,3.9,1855.4,14859.0,14402.0,265.34,257.17,6.992,10/15/2022,-1
9444,-93.5312722,44.0778545,harvest_1_Corn_2022_10_15_003,260,14.99,5.741,1.0,90.0,1154.7,2,18.11,28.83,3.88,1853.3,14588.0,14138.0,260.51,252.46,7.114,10/15/2022,-1
9445,-93.5312505,44.0778546,harvest_1_Corn_2022_10_15_003,261,14.99,5.676,1.0,90.0,1154.3,2,18.11,28.71,3.876,1845.9,14698.0,14244.0,262.47,254.36,7.033,10/15/2022,-1
9446,-93.5312288,44.0778549,harvest_1_Corn_2022_10_15_003,262,14.99,5.709,1.0,89.0,1154.0,2,18.11,28.97,3.87,1862.1,14741.0,14286.0,263.24,255.11,7.074,10/15/2022,-1
9447,-93.5312071,44.077855,harvest_1_Corn_2022_10_15_003,263,14.99,5.709,1.0,90.0,1153.7,2,18.11,29.48,3.852,1895.0,15002.0,14538.0,267.89,259.6,7.074,10/15/2022,-1
9448,-93.5311855,44.0778553,harvest_1_Corn_2022_10_15_003,264,14.99,5.643,1.0,90.0,1153.5,2,18.13,29.81,3.868,1916.5,15348.0,14871.0,274.08,265.56,6.992,10/15/2022,-1
9449,-93.5311638,44.0778557,harvest_1_Corn_2022_10_15_003,265,14.99,5.709,1.0,89.0,1153.1,2,18.14,29.73,3.86,1911.1,15130.0,14657.0,270.17,261.73,7.074,10/15/2022,5
9450,-93.531142,44.0778559,harvest_1_Corn_2022_10_15_003,266,14.99,5.709,1.0,90.0,1152.8,2,18.14,29.43,3.854,1891.6,14975.0,14507.0,267.42,259.06,7.074,10/15/2022,5
9451,-93.5311198,44.0778562,harvest_1_Corn_2022_10_15_003,267,14.99,5.84,1.0,89.0,1152.4,2,18.13,29.02,3.842,1865.4,14436.0,13987.0,257.79,249.77,7.236,10/15/2022,36
9452,-93.5310979,44.0778565,harvest_1_Corn_2022_10_15_003,268,14.99,5.741,1.0,89.0,1152.0,2,18.12,28.5,3.86,1831.8,14419.0,13972.0,257.48,249.5,7.114,10/15/2022,36
9453,-93.5310761,44.0778568,harvest_1_Corn_2022_10_15_003,269,14.99,5.741,1.0,90.0,1151.6,2,18.15,27.98,3.852,1798.9,14160.0,13716.0,252.86,244.93,7.114,10/15/2022,67
9454,-93.5310539,44.0778572,harvest_1_Corn_2022_10_15_003,270,14.99,5.807,1.0,89.0,1151.2,2,18.19,27.74,3.83,1783.5,13880.0,13438.0,247.85,239.96,7.196,10/15/2022,67
9455,-93.531032,44.0778575,harvest_1_Corn_2022_10_15_003,271,14.99,5.774,1.0,90.0,1150.8,2,18.21,27.96,3.86,1797.6,14069.0,13618.0,251.23,243.18,7.155,10/15/2022,98
9456,-93.53101,44.0778576,harvest_1_Corn_2022_10_15_003,272,14.99,5.774,1.0,90.0,1150.4,2,18.18,28.51,3.822,1832.5,14342.0,13887.0,256.12,247.99,7.155,10/15/2022,129
9457,-93.5309881,44.0778579,harvest_1_Corn_2022_10_15_003,273,14.99,5.741,1.0,90.0,1150.0,2,18.16,28.82,3.814,1852.7,14583.0,14124.0,260.41,252.21,7.114,10/15/2022,129
9458,-93.5309665,44.0778584,harvest_1_Corn_2022_10_15_003,274,14.99,5.676,1.0,89.0,1149.7,2,18.12,28.61,3.828,1839.2,14645.0,14191.0,261.51,253.4,7.033,10/15/2022,160
9459,-93.5309444,44.0778587,harvest_1_Corn_2022_10_15_003,275,14.99,5.807,1.0,89.0,1149.2,2,18.07,28.33,3.822,1821.1,14173.0,13742.0,253.08,245.38,7.196,10/15/2022,160
9460,-93.5309225,44.0778591,harvest_1_Corn_2022_10_15_003,276,14.99,5.774,1.0,89.0,1148.8,2,18.03,28.4,3.802,1825.8,14290.0,13861.0,255.18,247.52,7.155,10/15/2022,191
9461,-93.5309008,44.0778596,harvest_1_Corn_2022_10_15_003,277,14.99,5.676,1.0,89.0,1148.5,2,18.1,28.61,3.812,1839.2,14645.0,14194.0,261.51,253.47,7.033,10/15/2022,191
9462,-93.5308791,44.0778601,harvest_1_Corn_2022_10_15_003,278,14.99,5.676,1.0,89.0,1148.2,2,18.16,28.65,3.808,1841.9,14666.0,14204.0,261.89,253.65,7.033,10/15/2022,222
9463,-93.5308574,44.0778607,harvest_1_Corn_2022_10_15_003,279,14.99,5.709,1.0,88.0,1147.8,2,18.25,28.46,3.782,1829.8,14486.0,14015.0,258.68,250.27,7.074,10/15/2022,222
9464,-93.5308358,44.0778609,harvest_1_Corn_2022_10_15_003,280,14.99,5.676,1.0,90.0,1147.4,2,18.41,28.01,3.788,1800.9,14340.0,13846.0,256.07,247.25,7.033,10/15/2022,253
9465,-93.5308143,44.0778609,harvest_1_Corn_2022_10_15_003,281,14.99,5.643,1.0,90.0,1147.0,2,18.53,27.73,3.804,1782.8,14278.0,13766.0,254.96,245.83,6.992,10/15/2022,284
9466,-93.5307928,44.0778611,harvest_1_Corn_2022_10_15_003,282,14.99,5.643,1.0,89.0,1146.8,2,18.59,27.85,3.806,1790.2,14337.0,13813.0,256.02,246.66,6.992,10/15/2022,284
9467,-93.5307714,44.0778616,harvest_1_Corn_2022_10_15_003,283,14.99,5.643,1.0,89.0,1146.5,2,18.61,28.2,3.784,1813.0,14520.0,13986.0,259.29,249.75,6.992,10/15/2022,315
9468,-93.5307499,44.077862,harvest_1_Corn_2022_10_15_003,284,14.99,5.643,1.0,89.0,1146.3,2,18.62,28.44,3.784,1828.5,14644.0,14102.0,261.49,251.83,6.992,10/15/2022,315
9469,-93.5307286,44.0778623,harvest_1_Corn_2022_10_15_003,285,14.99,5.61,1.0,89.0,1146.1,2,18.71,28.7,3.744,1845.3,14865.0,14300.0,265.44,255.36,6.952,10/15/2022,346
9470,-93.5307073,44.0778628,harvest_1_Corn_2022_10_15_003,286,14.99,5.577,1.0,89.0,1145.9,2,18.79,29.06,3.746,1868.1,15137.0,14548.0,270.31,259.78,6.911,10/15/2022,346
9471,-93.530686,44.0778634,harvest_1_Corn_2022_10_15_003,287,14.99,5.61,1.0,88.0,1145.7,2,18.83,29.2,3.746,1876.8,15119.0,14524.0,269.98,259.35,6.952,10/15/2022,377
9472,-93.5306647,44.0778638,harvest_1_Corn_2022_10_15_003,288,14.99,5.577,1.0,88.0,1145.5,2,18.83,28.89,3.798,1857.4,15050.0,14457.0,268.75,258.16,6.911,10/15/2022,377
9473,-93.5306435,44.0778641,harvest_1_Corn_2022_10_15_003,289,14.99,5.545,1.0,89.0,1145.3,2,18.83,28.53,3.768,1833.9,14947.0,14359.0,266.92,256.41,6.87,10/15/2022,408
9474,-93.5306223,44.0778642,harvest_1_Corn_2022_10_15_003,290,14.99,5.577,1.0,90.0,1145.3,2,18.74,28.41,3.772,1826.5,14800.0,14232.0,264.28,254.15,6.911,10/15/2022,408
9475,-93.530601,44.0778642,harvest_1_Corn_2022_10_15_003,291,14.99,5.577,1.0,90.0,1145.2,2,18.62,28.6,3.776,1838.6,14898.0,14348.0,266.03,256.21,6.911,10/15/2022,439
9476,-93.5305798,44.0778642,harvest_1_Corn_2022_10_15_003,292,14.99,5.577,1.0,90.0,1145.0,2,18.54,28.78,3.752,1850.0,14990.0,14450.0,267.68,258.04,6.911,10/15/2022,470
9477,-93.5305585,44.0778645,harvest_1_Corn_2022_10_15_003,293,14.99,5.577,1.0,90.0,1145.0,2,18.49,28.79,3.754,1850.6,14996.0,14465.0,267.78,258.3,6.911,10/15/2022,470
9478,-93.5305374,44.0778647,harvest_1_Corn_2022_10_15_003,294,14.99,5.545,1.0,90.0,1144.8,2,18.44,28.78,3.738,1850.0,15079.0,14554.0,269.27,259.89,6.87,10/15/2022,501
9479,-93.5305163,44.0778651,harvest_1_Corn_2022_10_15_003,295,14.99,5.545,1.0,89.0,1144.7,2,18.42,28.96,3.746,1861.4,15172.0,14648.0,270.93,261.57,6.87,10/15/2022,501
9480,-93.5304951,44.0778653,harvest_1_Corn_2022_10_15_003,296,14.99,5.545,1.0,89.0,1144.7,2,18.4,29.4,3.77,1890.3,15407.0,14878.0,275.13,265.68,6.87,10/15/2022,532
9481,-93.530474,44.0778656,harvest_1_Corn_2022_10_15_003,297,14.99,5.545,1.0,89.0,1144.7,2,18.39,29.73,3.752,1911.1,15577.0,15044.0,278.16,268.64,6.87,10/15/2022,532
9482,-93.530453,44.0778659,harvest_1_Corn_2022_10_15_003,298,14.99,5.512,1.0,89.0,1144.7,2,18.34,29.46,3.744,1893.6,15527.0,15006.0,277.26,267.96,6.83,10/15/2022,563
9483,-93.5304322,44.0778663,harvest_1_Corn_2022_10_15_003,299,14.99,5.479,1.0,89.0,1144.9,2,18.28,28.64,3.744,1841.2,15187.0,14688.0,271.2,262.28,6.789,10/15/2022,563
9484,-93.5304112,44.0778666,harvest_1_Corn_2022_10_15_003,300,14.99,5.512,1.0,89.0,1144.8,2,18.23,27.75,3.75,1784.1,14629.0,14157.0,261.23,252.8,6.83,10/15/2022,594
9485,-93.5303903,44.0778669,harvest_1_Corn_2022_10_15_003,301,14.99,5.479,1.0,89.0,1144.8,2,18.16,27.22,3.75,1749.9,14434.0,13980.0,257.75,249.63,6.789,10/15/2022,594
9486,-93.5303693,44.0778676,harvest_1_Corn_2022_10_15_003,302,14.99,5.512,1.0,88.0,1144.7,2,18.11,27.15,3.77,1745.2,14309.0,13867.0,255.52,247.63,6.83,10/15/2022,625
9487,-93.5303484,44.0778677,harvest_1_Corn_2022_10_15_003,303,14.99,5.479,1.0,91.0,1144.7,2,18.07,27.55,3.746,1771.4,14611.0,14167.0,260.91,252.98,6.789,10/15/2022,625
9488,-93.5303272,44.0778675,harvest_1_Corn_2022_10_15_003,304,14.99,5.545,1.0,92.0,1144.7,2,18.04,28.28,3.666,1817.7,14816.0,14370.0,264.57,256.61,6.87,10/15/2022,656
9489,-93.5303061,44.0778677,harvest_1_Corn_2022_10_15_003,305,14.99,5.545,1.0,91.0,1144.6,2,18.04,28.77,3.442,1849.3,15073.0,14620.0,269.17,261.07,6.87,10/15/2022,687
9490,-93.5302853,44.0778678,harvest_1_Corn_2022_10_15_003,306,14.99,5.446,1.0,91.0,1144.7,2,18.09,28.57,3.166,1836.5,15240.0,14773.0,272.14,263.81,6.749,10/15/2022,687
9491,-93.5302644,44.077868,harvest_1_Corn_2022_10_15_003,307,14.99,5.479,1.0,91.0,1144.7,2,18.15,28.04,2.364,1802.3,14866.0,14400.0,265.47,257.14,6.789,10/15/2022,718
9492,-93.5302438,44.0778679,harvest_1_Corn_2022_10_15_003,308,14.99,5.413,1.0,92.0,1144.7,2,18.2,27.6,1.594,1774.1,14811.0,14337.0,264.48,256.03,6.708,10/15/2022,718
9493,-93.5302231,44.0778681,harvest_1_Corn_2022_10_15_003,309,14.99,5.413,1.0,90.0,1144.7,2,18.23,27.29,0.958,1754.6,14648.0,14174.0,261.57,253.11,6.708,10/15/2022,749
9494,-93.5302024,44.0778683,harvest_1_Corn_2022_10_15_003,310,14.99,5.413,1.0,90.0,1144.9,2,18.25,27.18,0.716,1747.2,14586.0,14112.0,260.47,252.0,6.708,10/15/2022,749
9495,-93.5301817,44.0778685,harvest_1_Corn_2022_10_15_003,311,14.99,5.446,1.0,90.0,1145.0,2,18.32,27.23,0.15,1750.6,14526.0,14042.0,259.4,250.74,6.749,10/15/2022,780
9496,-93.530161,44.0778687,harvest_1_Corn_2022_10_15_003,312,14.99,5.446,1.0,90.0,1145.0,2,18.42,27.37,0.15,1759.3,14599.0,14095.0,260.69,251.69,6.749,10/15/2022,780
9497,-93.5301401,44.0778688,harvest_1_Corn_2022_10_15_003,313,14.99,5.479,1.0,90.0,1145.0,2,18.47,27.51,0.15,1768.7,14589.0,14076.0,260.52,251.35,6.789,10/15/2022,811
9498,-93.5301194,44.0778691,harvest_1_Corn_2022_10_15_003,314,14.99,5.446,1.0,89.0,1145.3,2,18.48,27.52,0.15,1769.4,14682.0,14165.0,262.19,252.95,6.749,10/15/2022,811
9499,-93.5300988,44.0778694,harvest_1_Corn_2022_10_15_003,315,14.99,5.413,1.0,89.0,1145.3,2,18.46,27.26,0.15,1752.6,14631.0,14118.0,261.27,252.11,6.708,10/15/2022,842
9500,-93.530078,44.07787,harvest_1_Corn_2022_10_15_003,316,14.99,5.446,1.0,88.0,1145.5,2,18.41,26.92,0.012,1730.4,14359.0,13865.0,256.41,247.59,6.749,10/15/2022,842
9501,-93.5300573,44.0778703,harvest_1_Corn_2022_10_15_003,317,14.99,5.446,1.0,90.0,1145.7,2,18.29,26.8,0.824,1723.0,14298.0,13826.0,255.32,246.89,6.749,10/15/2022,873
9502,-93.5300366,44.0778705,harvest_1_Corn_2022_10_15_003,318,14.99,5.446,1.0,90.0,1145.8,2,18.21,26.49,1.436,1702.9,14131.0,13678.0,252.33,244.25,6.749,10/15/2022,873
9503,-93.5300159,44.0778705,harvest_1_Corn_2022_10_15_003,319,14.99,5.446,1.0,90.0,1146.0,2,18.15,25.54,2.216,1641.7,13623.0,13196.0,243.27,235.65,6.749,10/15/2022,904
9504,-93.5299953,44.0778707,harvest_1_Corn_2022_10_15_003,320,14.99,5.381,1.0,89.0,1146.1,2,18.1,23.65,3.07,1520.2,12768.0,12375.0,228.0,220.99,6.667,10/15/2022,935
9505,-93.5299757,44.0778708,harvest_1_Corn_2022_10_15_003,321,14.99,5.151,1.0,90.0,1146.3,2,18.08,20.04,3.206,1288.4,11304.0,10959.0,201.86,195.7,6.383,10/15/2022,935
9506,-93.5299574,44.0778711,harvest_1_Corn_2022_10_15_003,322,14.99,4.79,1.0,90.0,1146.5,2,18.08,14.97,3.312,962.61,9082.1,8804.8,162.18,157.23,5.935,10/15/2022,966
9507,-93.5299423,44.0778713,harvest_1_Corn_2022_10_15_003,323,6.004,4.265,1.0,90.0,1146.7,2,18.08,9.937,3.322,638.83,16904.0,16388.0,301.86,292.64,2.116,10/15/2022,966
9508,-93.5299102,44.0779163,harvest_1_Corn_2022_10_15_003,324,12.5,3.084,1.0,259.0,1148.2,3,19.05,11.48,3.806,738.24,12976.0,12431.0,231.72,221.98,3.186,10/15/2022,996
9509,-93.529924,44.0779146,harvest_1_Corn_2022_10_15_003,325,14.99,3.675,1.0,263.0,1148.0,3,19.08,13.23,3.784,850.43,10459.0,10016.0,186.78,178.86,4.553,10/15/2022,965
9510,-93.5299387,44.0779133,harvest_1_Corn_2022_10_15_003,326,14.99,3.871,1.0,264.0,1147.8,3,19.08,15.25,3.772,980.07,11441.0,10957.0,204.3,195.65,4.797,10/15/2022,965
9511,-93.5299547,44.0779123,harvest_1_Corn_2022_10_15_003,327,14.99,4.199,1.0,266.0,1147.8,3,19.04,17.43,3.782,1120.5,12058.0,11553.0,215.32,206.3,5.204,10/15/2022,965
9512,-93.5299732,44.0779114,harvest_1_Corn_2022_10_15_003,328,14.99,4.888,1.0,267.0,1147.6,3,19.0,19.32,3.79,1242.1,11483.0,11007.0,205.05,196.56,6.057,10/15/2022,934
9513,-93.5299925,44.0779106,harvest_1_Corn_2022_10_15_003,329,14.99,5.085,1.0,268.0,1147.6,3,19.0,20.83,3.786,1338.8,11898.0,11406.0,212.46,203.67,6.301,10/15/2022,934
9514,-93.5300124,44.0779103,harvest_1_Corn_2022_10_15_003,330,14.99,5.217,1.0,269.0,1147.4,3,19.04,21.81,3.756,1401.9,12146.0,11637.0,216.88,207.8,6.464,10/15/2022,903
9515,-93.5300324,44.0779099,harvest_1_Corn_2022_10_15_003,331,14.99,5.249,1.0,269.0,1147.3,3,19.09,22.19,3.734,1426.8,12284.0,11762.0,219.35,210.03,6.505,10/15/2022,903
9516,-93.5300502,44.0779096,harvest_1_Corn_2022_10_15_003,332,14.99,4.692,1.0,270.0,1147.3,3,19.1,22.15,3.762,1424.1,13718.0,13134.0,244.96,234.53,5.813,10/15/2022,872
9517,-93.5300661,44.0779095,harvest_1_Corn_2022_10_15_003,333,14.99,4.134,1.0,270.0,1147.2,3,19.05,22.02,3.736,1415.4,15473.0,14823.0,276.31,264.69,5.122,10/15/2022,872
9518,-93.5300822,44.0779096,harvest_1_Corn_2022_10_15_003,334,14.99,4.232,1.0,271.0,1147.0,3,19.03,22.08,3.77,1419.4,15157.0,14524.0,270.65,259.36,5.244,10/15/2022,841
9519,-93.5300995,44.0779094,harvest_1_Corn_2022_10_15_003,335,14.99,4.56,1.0,269.0,1147.0,3,18.98,22.58,3.746,1451.6,14386.0,13793.0,256.89,246.31,5.651,10/15/2022,841
9520,-93.5301174,44.0779091,harvest_1_Corn_2022_10_15_003,336,14.99,4.692,1.0,269.0,1147.0,3,18.94,23.46,3.73,1508.1,14527.0,13936.0,259.41,248.85,5.813,10/15/2022,810
9521,-93.5301364,44.0779087,harvest_1_Corn_2022_10_15_003,337,14.99,4.987,1.0,269.0,1146.8,3,18.88,24.41,3.754,1569.2,14221.0,13652.0,253.94,243.79,6.179,10/15/2022,810
9522,-93.5301554,44.0779085,harvest_1_Corn_2022_10_15_003,338,14.99,4.987,1.0,269.0,1146.7,3,18.65,25.22,3.762,1621.6,14696.0,14147.0,262.42,252.63,6.179,10/15/2022,779
9523,-93.5301758,44.0779084,harvest_1_Corn_2022_10_15_003,339,14.99,5.348,1.0,270.0,1146.7,3,18.46,25.87,3.736,1663.2,14056.0,13563.0,251.0,242.2,6.627,10/15/2022,779
9524,-93.5301969,44.0779081,harvest_1_Corn_2022_10_15_003,340,14.99,5.545,1.0,270.0,1146.6,3,18.29,26.38,3.726,1696.1,13825.0,13368.0,246.88,238.72,6.87,10/15/2022,748
9525,-93.5302181,44.0779079,harvest_1_Corn_2022_10_15_003,341,14.99,5.577,1.0,269.0,1146.3,3,18.14,26.51,3.734,1704.2,13809.0,13378.0,246.59,238.9,6.911,10/15/2022,748
9526,-93.5302395,44.0779075,harvest_1_Corn_2022_10_15_003,342,14.99,5.61,1.0,269.0,1146.3,3,18.04,25.97,3.724,1669.3,13447.0,13043.0,240.12,232.91,6.952,10/15/2022,717
9527,-93.5302608,44.077907,harvest_1_Corn_2022_10_15_003,343,14.99,5.61,1.0,268.0,1146.3,3,17.98,25.22,3.762,1621.6,13063.0,12679.0,233.26,226.42,6.952,10/15/2022,717
9528,-93.5302821,44.0779066,harvest_1_Corn_2022_10_15_003,344,14.99,5.577,1.0,269.0,1146.3,3,17.94,24.96,3.782,1604.8,13003.0,12628.0,232.2,225.5,6.911,10/15/2022,686
9529,-93.5303033,44.0779063,harvest_1_Corn_2022_10_15_003,345,14.99,5.577,1.0,269.0,1146.3,3,17.93,25.43,3.764,1635.0,13248.0,12867.0,236.58,229.77,6.911,10/15/2022,686
9530,-93.5303245,44.0779061,harvest_1_Corn_2022_10_15_003,346,14.99,5.545,1.0,270.0,1146.2,3,17.97,26.33,3.774,1692.8,13798.0,13395.0,246.39,239.2,6.87,10/15/2022,655
9531,-93.5303451,44.0779061,harvest_1_Corn_2022_10_15_003,347,14.99,5.413,1.0,272.0,1146.3,3,17.99,27.37,3.78,1759.3,14687.0,14255.0,262.27,254.56,6.708,10/15/2022,655
9532,-93.530366,44.0779058,harvest_1_Corn_2022_10_15_003,348,14.99,5.479,1.0,270.0,1146.3,3,18.0,28.39,3.786,1825.1,15054.0,14608.0,268.83,260.86,6.789,10/15/2022,624
9533,-93.5303871,44.0779056,harvest_1_Corn_2022_10_15_003,349,14.99,5.545,1.0,270.0,1146.3,3,18.01,29.13,3.746,1872.8,15265.0,14811.0,272.59,264.49,6.87,10/15/2022,593
9534,-93.5304083,44.0779053,harvest_1_Corn_2022_10_15_003,350,14.99,5.577,1.0,269.0,1146.3,3,18.03,29.25,3.764,1880.2,15235.0,14780.0,272.06,263.92,6.911,10/15/2022,593
9535,-93.5304295,44.0779052,harvest_1_Corn_2022_10_15_003,351,14.99,5.577,1.0,270.0,1146.3,3,18.07,28.82,3.756,1852.7,15012.0,14555.0,268.07,259.92,6.911,10/15/2022,562
9536,-93.5304507,44.0779049,harvest_1_Corn_2022_10_15_003,352,14.99,5.545,1.0,270.0,1146.3,3,18.11,28.24,3.752,1815.7,14800.0,14343.0,264.28,256.13,6.87,10/15/2022,562
9537,-93.5304718,44.0779047,harvest_1_Corn_2022_10_15_003,353,14.99,5.545,1.0,270.0,1146.3,3,18.1,27.75,3.726,1784.1,14542.0,14095.0,259.68,251.7,6.87,10/15/2022,531
9538,-93.5304927,44.0779042,harvest_1_Corn_2022_10_15_003,354,14.99,5.512,1.0,270.0,1146.3,3,18.05,27.51,3.726,1768.7,14502.0,14065.0,258.97,251.15,6.83,10/15/2022,531
9539,-93.5305136,44.0779037,harvest_1_Corn_2022_10_15_003,355,14.99,5.479,1.0,269.0,1146.3,3,18.01,27.46,3.752,1765.3,14561.0,14129.0,260.02,252.31,6.789,10/15/2022,500
9540,-93.5305346,44.0779033,harvest_1_Corn_2022_10_15_003,356,14.99,5.512,1.0,268.0,1146.3,3,18.03,27.43,3.736,1763.3,14458.0,14025.0,258.18,250.44,6.83,10/15/2022,500
9541,-93.5305555,44.0779029,harvest_1_Corn_2022_10_15_003,357,14.99,5.479,1.0,269.0,1146.3,3,18.09,27.49,3.744,1767.4,14578.0,14131.0,260.32,252.34,6.789,10/15/2022,469
9542,-93.5305763,44.0779025,harvest_1_Corn_2022_10_15_003,358,14.99,5.446,1.0,269.0,1146.5,3,18.14,27.72,3.73,1782.1,14788.0,14326.0,264.08,255.83,6.749,10/15/2022,469
9543,-93.530597,44.0779023,harvest_1_Corn_2022_10_15_003,359,14.99,5.446,1.0,270.0,1146.7,3,18.19,28.13,3.73,1808.3,15006.0,14528.0,267.96,259.43,6.749,10/15/2022,438
9544,-93.5306178,44.0779022,harvest_1_Corn_2022_10_15_003,360,14.99,5.479,1.0,270.0,1146.9,3,18.21,28.67,3.696,1843.3,15204.0,14716.0,271.5,262.78,6.789,10/15/2022,438
9545,-93.5306387,44.0779021,harvest_1_Corn_2022_10_15_003,361,14.99,5.479,1.0,269.0,1147.0,3,18.22,29.08,3.728,1869.5,15420.0,14924.0,275.36,266.5,6.789,10/15/2022,407
9546,-93.5306596,44.0779021,harvest_1_Corn_2022_10_15_003,362,14.99,5.512,1.0,270.0,1147.3,3,18.2,29.15,3.692,1874.2,15367.0,14876.0,274.41,265.65,6.83,10/15/2022,407
9547,-93.5306806,44.0779022,harvest_1_Corn_2022_10_15_003,363,14.99,5.479,1.0,271.0,1147.3,3,18.18,28.7,3.744,1845.3,15221.0,14738.0,271.8,263.17,6.789,10/15/2022,376
9548,-93.5307016,44.0779021,harvest_1_Corn_2022_10_15_003,364,14.99,5.512,1.0,270.0,1147.5,3,18.13,27.74,3.734,1783.5,14623.0,14169.0,261.13,253.01,6.83,10/15/2022,345
9549,-93.5307225,44.077902,harvest_1_Corn_2022_10_15_003,365,14.99,5.479,1.0,270.0,1147.7,3,18.07,26.83,3.722,1725.0,14229.0,13796.0,254.09,246.36,6.789,10/15/2022,345
9550,-93.5307434,44.0779018,harvest_1_Corn_2022_10_15_003,366,14.99,5.479,1.0,270.0,1148.0,3,18.01,26.34,3.718,1693.5,13968.0,13553.0,249.44,242.02,6.789,10/15/2022,314
9551,-93.5307644,44.0779016,harvest_1_Corn_2022_10_15_003,367,14.99,5.512,1.0,270.0,1148.2,3,17.94,26.13,3.73,1680.0,13775.0,13377.0,245.98,238.88,6.83,10/15/2022,314
9552,-93.5307852,44.0779011,harvest_1_Corn_2022_10_15_003,368,14.99,5.479,1.0,270.0,1148.4,3,17.89,26.15,3.714,1681.4,13869.0,13476.0,247.66,240.65,6.789,10/15/2022,283
9553,-93.5308056,44.0779006,harvest_1_Corn_2022_10_15_003,369,14.99,5.381,1.0,269.0,1148.8,3,17.82,26.38,3.746,1696.1,14247.0,13855.0,254.4,247.42,6.667,10/15/2022,283
9554,-93.5308263,44.0779004,harvest_1_Corn_2022_10_15_003,370,14.99,5.413,1.0,269.0,1149.1,3,17.73,26.79,3.752,1722.3,14379.0,14000.0,256.77,250.0,6.708,10/15/2022,252
9555,-93.530847,44.0779,harvest_1_Corn_2022_10_15_003,371,14.99,5.446,1.0,268.0,1149.4,3,17.68,27.26,3.746,1752.6,14543.0,14169.0,259.7,253.01,6.749,10/15/2022,252
9556,-93.5308679,44.0778997,harvest_1_Corn_2022_10_15_003,372,14.99,5.479,1.0,269.0,1149.7,3,17.7,27.62,3.768,1775.4,14644.0,14263.0,261.51,254.7,6.789,10/15/2022,221
9557,-93.5308886,44.0778993,harvest_1_Corn_2022_10_15_003,373,14.99,5.446,1.0,269.0,1150.1,3,17.75,27.58,3.718,1772.7,14710.0,14319.0,262.68,255.69,6.749,10/15/2022,221
9558,-93.5309092,44.0778989,harvest_1_Corn_2022_10_15_003,374,14.99,5.413,1.0,269.0,1150.4,3,17.81,27.24,3.752,1751.2,14620.0,14221.0,261.07,253.95,6.708,10/15/2022,190
9559,-93.5309298,44.0778985,harvest_1_Corn_2022_10_15_003,375,14.99,5.413,1.0,269.0,1150.7,3,17.9,26.97,3.764,1733.8,14474.0,14063.0,258.47,251.13,6.708,10/15/2022,190
9560,-93.5309504,44.0778984,harvest_1_Corn_2022_10_15_003,376,14.99,5.413,1.0,270.0,1151.1,3,17.96,27.06,3.736,1739.8,14525.0,14102.0,259.37,251.82,6.708,10/15/2022,159
9561,-93.5309709,44.0778982,harvest_1_Corn_2022_10_15_003,377,14.99,5.381,1.0,269.0,1151.5,3,18.02,27.38,3.77,1760.0,14783.0,14342.0,263.97,256.11,6.667,10/15/2022,159
